"","date","time","year","month","doy","dow","death","cvd","resp","temp","dptp","rhum","pm10","o3"
"1494",1991-02-02,1494,1991,2,33,"Saturday",135,68,9,3.88888888888889,30.5,76,NA,18.188321448
"1495",1991-02-03,1495,1991,2,34,"Sunday",131,57,10,5.83333333333333,30.125,61.875,26.741287927,22.01284536
"1496",1991-02-04,1496,1991,2,35,"Monday",126,49,13,6.66666666666667,38,90.75,30.231043629,18.72658608
"1497",1991-02-05,1497,1991,2,36,"Tuesday",123,65,10,3.88888888888889,34.375,90.375,43.9351878686,14.424776167
"1498",1991-02-06,1498,1991,2,37,"Wednesday",128,56,13,1.94444444444444,32.875,91,37.1685303235,19.029705053
"1499",1991-02-07,1499,1991,2,38,"Thursday",111,48,9,0.277777777777778,29.5,90,15.613720744,12.518592089
"1500",1991-02-08,1500,1991,2,39,"Friday",139,60,18,1.11111111111111,31,86.875,40.2736888797,12.195898032
"1501",1991-02-09,1501,1991,2,40,"Saturday",146,65,12,3.05555555555556,30.125,87.25,28.344733313,13.736085193
"1502",1991-02-10,1502,1991,2,41,"Sunday",119,57,17,-1.11111111111111,9.25,45.125,31.184754272,22.599048048
"1503",1991-02-11,1503,1991,2,42,"Monday",136,73,8,-5.55555555555556,5.125,51.125,21.504685461,21.794114142
"1504",1991-02-12,1504,1991,2,43,"Tuesday",129,62,13,-4.16666666666667,17.875,58.25,33.227588406,14.488241074
"1505",1991-02-13,1505,1991,2,44,"Wednesday",121,46,18,0.277777777777778,26.75,78.625,35.1622226829,11.421684906
"1506",1991-02-14,1506,1991,2,45,"Thursday",146,71,11,-5.55555555555556,13.625,79,27.529584438,20.770734947
"1507",1991-02-15,1507,1991,2,46,"Friday",135,54,16,-13.0555555555556,-6.25,57.75,32.042364785,24.4477406961
"1508",1991-02-16,1508,1991,2,47,"Saturday",120,53,9,-8.88888888888889,17.125,63.75,20.990046992,15.616299931
"1509",1991-02-17,1509,1991,2,48,"Sunday",124,56,8,1.66666666666667,29.25,73.75,26.755456882,15.785866937
"1510",1991-02-18,1510,1991,2,49,"Monday",123,54,11,3.61111111111111,38.375,100,37.0736074765,10.360323103
"1511",1991-02-19,1511,1991,2,50,"Tuesday",126,61,12,1.94444444444444,23.625,72.875,NA,15.469931435
"1512",1991-02-20,1512,1991,2,51,"Wednesday",138,60,15,2.5,30.375,59.75,29.111364277,19.605650416
"1513",1991-02-21,1513,1991,2,52,"Thursday",121,59,12,8.33333333333333,40.375,70.625,38.661885276,15.953615007
"1514",1991-02-22,1514,1991,2,53,"Friday",131,66,7,1.38888888888889,14.5,52.875,25.205944639,25.2615446648
"1515",1991-02-23,1515,1991,2,54,"Saturday",114,50,8,-3.05555555555556,18.5,56.75,21.116284891,21.087723237
"1516",1991-02-24,1516,1991,2,55,"Sunday",106,45,9,-1.94444444444444,13,56.75,24.130167658,19.216106236
"1517",1991-02-25,1517,1991,2,56,"Monday",139,72,13,-6.11111111111111,7.5,55.625,17.525574663,23.624238191
"1518",1991-02-26,1518,1991,2,57,"Tuesday",121,57,14,-7.22222222222222,16.125,74.125,38.9187242141,17.517988931
"1519",1991-02-27,1519,1991,2,58,"Wednesday",125,49,12,-4.72222222222222,19.5,73.625,23.810356338,19.336260152
"1520",1991-02-28,1520,1991,2,59,"Thursday",128,55,15,3.88888888888889,30.625,58.375,38.0400117002,17.128811727
"1521",1991-03-01,1521,1991,3,60,"Friday",124,57,10,8.88888888888889,46.5,93.125,28.331678759,21.89171594
"1522",1991-03-02,1522,1991,3,61,"Saturday",125,48,17,3.05555555555556,22.25,82,23.82068008,21.461879814
"1523",1991-03-03,1523,1991,3,62,"Sunday",136,50,8,-3.61111111111111,18.5,77.625,2.019447534,25.4352976251
"1524",1991-03-04,1524,1991,3,63,"Monday",111,41,14,-0.555555555555556,20.75,59.875,27.908052408,16.481696929
"1525",1991-03-05,1525,1991,3,64,"Tuesday",135,56,18,3.88888888888889,31.75,46.875,39.8849582724,13.397372995
"1526",1991-03-06,1526,1991,3,65,"Wednesday",125,57,9,4.16666666666667,20.125,63.5,32.96368973,20.4244496
"1527",1991-03-07,1527,1991,3,66,"Thursday",116,45,17,-2.22222222222222,11,47.875,19.476348256,22.64328877
"1528",1991-03-08,1528,1991,3,67,"Friday",105,47,8,0.277777777777778,28,56.75,NA,14.279420214
"1529",1991-03-09,1529,1991,3,68,"Saturday",120,54,11,0.833333333333333,23,70.5,30.882804589,22.662532802
"1530",1991-03-10,1530,1991,3,69,"Sunday",117,50,13,1.38888888888889,23.25,58.25,37.929534987,24.5040639204
"1531",1991-03-11,1531,1991,3,70,"Monday",146,66,9,4.44444444444444,28.375,64.125,49.795520888,24.1044084451
"1532",1991-03-12,1532,1991,3,71,"Tuesday",127,62,7,0,24.5,75,31.161768145,22.351246552
"1533",1991-03-13,1533,1991,3,72,"Wednesday",121,60,7,0.277777777777778,23.5,63.75,13.516109329,29.4772478715
"1534",1991-03-14,1534,1991,3,73,"Thursday",139,64,8,1.38888888888889,26.5,77,9.354415798,30.5081689205
"1535",1991-03-15,1535,1991,3,74,"Friday",115,46,10,1.11111111111111,26.5,69.375,17.762678383,20.741003664
"1536",1991-03-16,1536,1991,3,75,"Saturday",118,48,10,3.88888888888889,28.75,57.5,24.434386144,26.5440785521
"1537",1991-03-17,1537,1991,3,76,"Sunday",118,53,16,3.88888888888889,39.25,95.25,26.272465199,14.938866923
"1538",1991-03-18,1538,1991,3,77,"Monday",137,60,12,5.83333333333333,35.875,76.875,49.358949105,15.963230999
"1539",1991-03-19,1539,1991,3,78,"Tuesday",128,64,12,6.66666666666667,38,71.375,42.4587082144,15.130147851
"1540",1991-03-20,1540,1991,3,79,"Wednesday",103,47,8,8.61111111111111,44.875,67,31.235300092,17.991397312
"1541",1991-03-21,1541,1991,3,80,"Thursday",117,58,8,15.5555555555556,51.625,67,55.587077478,22.952956507
"1542",1991-03-22,1542,1991,3,81,"Friday",127,48,11,12.7777777777778,55.25,78.625,15.213447498,21.965877552
"1543",1991-03-23,1543,1991,3,82,"Saturday",105,46,8,8.33333333333333,32.875,79.875,7.925621157,24.9346165117
"1544",1991-03-24,1544,1991,3,83,"Sunday",104,46,13,7.22222222222222,34.5,64.625,19.286971855,23.684338775
"1545",1991-03-25,1545,1991,3,84,"Monday",130,66,13,9.44444444444444,39,55.875,39.3897667075,13.822184808
"1546",1991-03-26,1546,1991,3,85,"Tuesday",135,59,19,17.2222222222222,63.5,76.25,29.310571907,21.223727954
"1547",1991-03-27,1547,1991,3,86,"Wednesday",126,52,11,13.3333333333333,43.25,71.625,58.913225882,15.408368003
"1548",1991-03-28,1548,1991,3,87,"Thursday",128,64,12,5.55555555555556,29.625,65.25,26.242425309,24.2403787027
"1549",1991-03-29,1549,1991,3,88,"Friday",132,52,11,-0.833333333333333,17.875,61.5,7.076287017,28.3856534357
"1550",1991-03-30,1550,1991,3,89,"Saturday",128,62,5,0.555555555555556,17.375,48.5,19.301021294,25.3897583235
"1551",1991-03-31,1551,1991,3,90,"Sunday",103,56,3,6.38888888888889,33.5,76.625,24.799943748,22.981957629
"1552",1991-04-01,1552,1991,4,91,"Monday",127,67,13,5,23.875,58.625,NA,22.382713242
"1553",1991-04-02,1553,1991,4,92,"Tuesday",110,58,9,3.88888888888889,24,47.375,20.402983335,19.641102162
"1554",1991-04-03,1554,1991,4,93,"Wednesday",128,65,6,10.5555555555556,34.875,40.125,46.011089549,17.022331798
"1555",1991-04-04,1555,1991,4,94,"Thursday",112,54,7,11.3888888888889,52.25,96.75,27.424428467,13.9599
"1556",1991-04-05,1556,1991,4,95,"Friday",109,53,10,15.5555555555556,50.375,53.375,39.06347418,24.5934094645
"1557",1991-04-06,1557,1991,4,96,"Saturday",106,48,6,21.1111111111111,47.25,40,33.137754949,37.939538504
"1558",1991-04-07,1558,1991,4,97,"Sunday",95,51,9,20.5555555555556,60.25,66.5,26.11748418,25.3258826451
"1559",1991-04-08,1559,1991,4,98,"Monday",106,47,7,18.6111111111111,58.5,81.875,37.1062402846,14.751507687
"1560",1991-04-09,1560,1991,4,99,"Tuesday",118,45,10,6.66666666666667,38.125,87.75,11.217597351,10.462032992
"1561",1991-04-10,1561,1991,4,100,"Wednesday",113,48,6,6.38888888888889,28.875,62.5,10.757059781,28.1534866703
"1562",1991-04-11,1562,1991,4,101,"Thursday",121,59,12,3.33333333333333,28.625,60.5,13.16476805,23.243823422
"1563",1991-04-12,1563,1991,4,102,"Friday",110,48,7,6.66666666666667,32.375,53.5,25.076835317,18.246682682
"1564",1991-04-13,1564,1991,4,103,"Saturday",102,46,7,7.5,44.125,90,23.285218831,12.651372282
"1565",1991-04-14,1565,1991,4,104,"Sunday",125,59,7,14.7222222222222,50.125,79.5,5.371191067,18.290141771
"1566",1991-04-15,1566,1991,4,105,"Monday",123,54,5,11.6666666666667,38.875,53.875,25.409775049,26.6643766896
"1567",1991-04-16,1567,1991,4,106,"Tuesday",116,47,12,11.6666666666667,42,67.125,NA,18.92896971
"1568",1991-04-17,1568,1991,4,107,"Wednesday",110,56,3,8.61111111111111,33.125,66.375,15.306801072,20.902820921
"1569",1991-04-18,1569,1991,4,108,"Thursday",107,43,7,7.77777777777778,37.5,65.25,28.185637538,24.8004758693
"1570",1991-04-19,1570,1991,4,109,"Friday",104,51,4,8.05555555555556,36.625,75.875,20.375748855,24.9102877046
"1571",1991-04-20,1571,1991,4,110,"Saturday",119,54,10,4.72222222222222,31.625,66.5,6.728834224,30.1502606681
"1572",1991-04-21,1572,1991,4,111,"Sunday",109,47,10,6.94444444444444,20.375,41.375,13.446819546,29.8986632352
"1573",1991-04-22,1573,1991,4,112,"Monday",119,54,11,8.88888888888889,30.625,41,38.4248400324,22.431736957
"1574",1991-04-23,1574,1991,4,113,"Tuesday",119,48,8,10,38.5,89.375,30.518166692,19.581276044
"1575",1991-04-24,1575,1991,4,114,"Wednesday",116,51,10,10.2777777777778,28.375,40.25,31.525182947,17.412643332
"1576",1991-04-25,1576,1991,4,115,"Thursday",108,54,7,11.9444444444444,37.875,47.25,NA,25.6121003466
"1577",1991-04-26,1577,1991,4,116,"Friday",112,51,11,15.2777777777778,47.875,58,65.436723611,26.9259699846
"1578",1991-04-27,1578,1991,4,117,"Saturday",122,56,9,18.0555555555556,61,82.875,38.5009686234,12.117665675
"1579",1991-04-28,1579,1991,4,118,"Sunday",100,34,16,18.0555555555556,55.875,86.375,28.811841917,15.324562776
"1580",1991-04-29,1580,1991,4,119,"Monday",112,48,12,17.7777777777778,55.5,70.75,18.4357458,20.853430138
"1581",1991-04-30,1581,1991,4,120,"Tuesday",107,45,5,14.1666666666667,39.625,50.125,34.272404982,23.083867823
"1582",1991-05-01,1582,1991,5,121,"Wednesday",107,50,9,11.3888888888889,34.875,56,40.543106238,21.117913257
"1583",1991-05-02,1583,1991,5,122,"Thursday",126,57,12,12.7777777777778,35.125,49.625,52.411072015,25.2204272445
"1584",1991-05-03,1584,1991,5,123,"Friday",99,52,5,8.05555555555556,37.375,78.125,7.430871436,21.380877807
"1585",1991-05-04,1585,1991,5,124,"Saturday",121,73,11,11.1111111111111,41,67.125,22.382796504,16.04434074
"1586",1991-05-05,1586,1991,5,125,"Sunday",99,34,11,13.3333333333333,51.25,84.5,24.396334224,18.911509575
"1587",1991-05-06,1587,1991,5,126,"Monday",112,61,6,7.22222222222222,35.5,65.125,21.141403221,17.842264323
"1588",1991-05-07,1588,1991,5,127,"Tuesday",116,53,9,11.6666666666667,38.375,54.75,25.304825334,25.1725222823
"1589",1991-05-08,1589,1991,5,128,"Wednesday",114,50,9,12.7777777777778,51,79.375,39.8249319035,19.196413193
"1590",1991-05-09,1590,1991,5,129,"Thursday",135,59,11,16.6666666666667,52.375,61.125,44.388089623,29.776231114
"1591",1991-05-10,1591,1991,5,130,"Friday",114,49,10,18.3333333333333,55,64.375,64.022223407,28.8798786772
"1592",1991-05-11,1592,1991,5,131,"Saturday",119,62,12,21.3888888888889,64.75,68.375,57.580712727,30.9426196322
"1593",1991-05-12,1593,1991,5,132,"Sunday",126,51,14,23.6111111111111,62.75,63.125,42.9483684697,28.5337856365
"1594",1991-05-13,1594,1991,5,133,"Monday",131,61,7,24.4444444444444,64.5,60.5,78.555120438,33.1118907337
"1595",1991-05-14,1595,1991,5,134,"Tuesday",111,58,5,23.3333333333333,56.375,60.25,62.946550822,22.675268557
"1596",1991-05-15,1596,1991,5,135,"Wednesday",106,36,13,22.5,57.25,51.375,83.503836841,33.821300902
"1597",1991-05-16,1597,1991,5,136,"Thursday",123,55,5,23.0555555555556,65.5,87.875,81.33588107,22.15313483
"1598",1991-05-17,1598,1991,5,137,"Friday",122,58,6,15.5555555555556,46.375,92,30.557045624,14.736565416
"1599",1991-05-18,1599,1991,5,138,"Saturday",104,46,6,10,44.25,74.625,23.347143278,18.419176775
"1600",1991-05-19,1600,1991,5,139,"Sunday",101,34,9,12.5,38.625,56.375,14.533379388,28.5688421642
"1601",1991-05-20,1601,1991,5,140,"Monday",110,51,11,15.8333333333333,53,71.25,34.9206580579,29.129448278
"1602",1991-05-21,1602,1991,5,141,"Tuesday",112,62,6,20.2777777777778,62.875,66.25,91.426123946,33.6166132017
"1603",1991-05-22,1603,1991,5,142,"Wednesday",102,40,7,23.6111111111111,66.875,85.75,55.820344785,11.955793751
"1604",1991-05-23,1604,1991,5,143,"Thursday",115,56,7,23.3333333333333,67.5,75.5,35.4194784063,16.033398764
"1605",1991-05-24,1605,1991,5,144,"Friday",112,43,8,25.2777777777778,64.5,63.75,34.814998025,26.5865748745
"1606",1991-05-25,1606,1991,5,145,"Saturday",98,36,8,19.4444444444444,58.625,97.375,24.492777213,13.012742297
"1607",1991-05-26,1607,1991,5,146,"Sunday",108,51,4,24.4444444444444,67.75,80.25,22.25485125,26.887344487
"1608",1991-05-27,1608,1991,5,147,"Monday",108,53,9,25.2777777777778,69.375,70.25,NA,31.2017924204
"1609",1991-05-28,1609,1991,5,148,"Tuesday",106,40,7,26.9444444444444,67.875,63.625,85.03783543,27.412044964
"1610",1991-05-29,1610,1991,5,149,"Wednesday",116,49,15,26.1111111111111,67.375,76.125,42.5583253319,27.4911878852
"1611",1991-05-30,1611,1991,5,150,"Thursday",117,48,7,25.2777777777778,66.375,73.125,35.8888276268,29.7965476498
"1612",1991-05-31,1612,1991,5,151,"Friday",107,40,7,25.2777777777778,67.75,86.625,46.579707886,24.5546928715
"1613",1991-06-01,1613,1991,6,152,"Saturday",112,51,14,23.6111111111111,66.125,82.125,33.9827800441,32.1474557474
"1614",1991-06-02,1614,1991,6,153,"Sunday",94,32,7,22.5,63.25,83.375,46.606989256,37.236500899
"1615",1991-06-03,1615,1991,6,154,"Monday",120,48,11,20.5555555555556,56.5,71,24.420202481,32.8459872751
"1616",1991-06-04,1616,1991,6,155,"Tuesday",82,36,11,16.3888888888889,48.5,69.25,14.455123113,29.367838592
"1617",1991-06-05,1617,1991,6,156,"Wednesday",121,55,8,16.1111111111111,46.625,57.875,20.380165741,23.9620352336
"1618",1991-06-06,1618,1991,6,157,"Thursday",105,48,7,16.6666666666667,45.125,49.125,24.51314611,25.9695669128
"1619",1991-06-07,1619,1991,6,158,"Friday",118,48,10,18.6111111111111,48.25,47.75,37.9945656987,27.9270542071
"1620",1991-06-08,1620,1991,6,159,"Saturday",127,63,7,19.7222222222222,49.125,46.375,46.601762025,32.6151250304
"1621",1991-06-09,1621,1991,6,160,"Sunday",115,54,8,22.5,53.875,47,52.475702204,46.026715026
"1622",1991-06-10,1622,1991,6,161,"Monday",97,41,8,23.8888888888889,59.875,59.5,84.553585953,40.682565935
"1623",1991-06-11,1623,1991,6,162,"Tuesday",118,53,9,22.7777777777778,60.75,68.75,37.6095627798,24.552280035
"1624",1991-06-12,1624,1991,6,163,"Wednesday",114,53,10,21.9444444444444,58.375,82,23.57685572,21.619313405
"1625",1991-06-13,1625,1991,6,164,"Thursday",112,48,9,23.0555555555556,64.875,59,45.573330165,40.698313327
"1626",1991-06-14,1626,1991,6,165,"Friday",95,40,7,28.3333333333333,65.375,50.125,40.6880155623,41.562795698
"1627",1991-06-15,1627,1991,6,166,"Saturday",104,40,7,25.2777777777778,65.75,66.625,26.506070432,35.977093256
"1628",1991-06-16,1628,1991,6,167,"Sunday",94,36,7,20.8333333333333,53.5,57.75,19.638183468,30.7537278696
"1629",1991-06-17,1629,1991,6,168,"Monday",108,41,5,20.5555555555556,50.75,47.875,29.30572331,26.4347220266
"1630",1991-06-18,1630,1991,6,169,"Tuesday",126,47,8,21.6666666666667,55.75,51.875,31.657065767,44.121996175
"1631",1991-06-19,1631,1991,6,170,"Wednesday",118,49,4,22.5,58.125,53.5,36.0327320091,50.717763796
"1632",1991-06-20,1632,1991,6,171,"Thursday",111,44,9,25.8333333333333,60.25,51.625,58.6275597,62.30943734
"1633",1991-06-21,1633,1991,6,172,"Friday",96,40,4,25.5555555555556,62,74.75,72.322498391,45.537310991
"1634",1991-06-22,1634,1991,6,173,"Saturday",110,42,9,18.0555555555556,56.25,79,16.628333319,19.850695923
"1635",1991-06-23,1635,1991,6,174,"Sunday",101,41,7,20,53.125,64,15.729598845,29.626327293
"1636",1991-06-24,1636,1991,6,175,"Monday",113,49,11,20.5555555555556,50,47.625,31.737004291,39.626217747
"1637",1991-06-25,1637,1991,6,176,"Tuesday",121,47,5,21.9444444444444,53.875,47.25,45.550001978,52.45098215
"1638",1991-06-26,1638,1991,6,177,"Wednesday",108,40,12,25.8333333333333,66.625,55.875,94.787868021,47.599744702
"1639",1991-06-27,1639,1991,6,178,"Thursday",117,46,7,27.5,62.625,49.25,88.096984102,47.155647378
"1640",1991-06-28,1640,1991,6,179,"Friday",99,38,9,26.3888888888889,65.125,56.5,47.758973266,42.162275746
"1641",1991-06-29,1641,1991,6,180,"Saturday",107,45,8,28.8888888888889,69.125,56.25,49.901836394,41.253781539
"1642",1991-06-30,1642,1991,6,181,"Sunday",118,52,11,23.3333333333333,64.125,80.75,NA,33.1417019561
"1643",1991-07-01,1643,1991,7,182,"Monday",125,61,10,27.2222222222222,69,67.625,61.963238523,29.3433910132
"1644",1991-07-02,1644,1991,7,183,"Tuesday",111,41,6,27.7777777777778,61.75,51.875,32.761669674,30.262951487
"1645",1991-07-03,1645,1991,7,184,"Wednesday",129,59,12,25.8333333333333,66.25,82.375,54.561088554,22.155442757
"1646",1991-07-04,1646,1991,7,185,"Thursday",101,38,11,22.7777777777778,61.25,70.375,NA,22.939042995
"1647",1991-07-05,1647,1991,7,186,"Friday",129,63,15,24.1666666666667,63.375,59.125,35.3157375052,29.8715260948
"1648",1991-07-06,1648,1991,7,187,"Saturday",125,54,16,27.2222222222222,69.625,58.25,30.842084643,39.026313776
"1649",1991-07-07,1649,1991,7,188,"Sunday",97,46,5,26.6666666666667,68.125,68.75,30.679059064,38.061744934
"1650",1991-07-08,1650,1991,7,189,"Monday",106,45,7,21.6666666666667,56.625,63.625,NA,27.8278034125
"1651",1991-07-09,1651,1991,7,190,"Tuesday",103,47,6,21.9444444444444,55,57,25.417818555,23.067765791
"1652",1991-07-10,1652,1991,7,191,"Wednesday",108,51,4,21.3888888888889,55.5,49.625,20.97519709,34.23756574
"1653",1991-07-11,1653,1991,7,192,"Thursday",97,47,4,24.4444444444444,64.375,65.625,41.9918174675,41.907363127
"1654",1991-07-12,1654,1991,7,193,"Friday",99,44,3,26.1111111111111,65.125,62.25,56.965470544,33.0713397563
"1655",1991-07-13,1655,1991,7,194,"Saturday",100,41,5,22.2222222222222,59.875,70.5,15.832386413,29.9192613182
"1656",1991-07-14,1656,1991,7,195,"Sunday",78,32,6,20.8333333333333,54.75,58.5,NA,23.109473788
"1657",1991-07-15,1657,1991,7,196,"Monday",102,51,8,21.3888888888889,54.125,47.875,43.879308784,29.9527977595
"1658",1991-07-16,1658,1991,7,197,"Tuesday",134,49,12,24.4444444444444,58.75,49.375,56.116940499,39.357209766
"1659",1991-07-17,1659,1991,7,198,"Wednesday",119,43,5,25.8333333333333,66.25,59,82.226746937,49.201119305
"1660",1991-07-18,1660,1991,7,199,"Thursday",117,35,10,28.3333333333333,63.625,46.125,75.203095109,51.048609892
"1661",1991-07-19,1661,1991,7,200,"Friday",121,55,3,29.7222222222222,65.5,46.625,78.906616477,57.393605607
"1662",1991-07-20,1662,1991,7,201,"Saturday",130,56,9,29.4444444444444,65.25,48.125,48.175086613,52.356427554
"1663",1991-07-21,1663,1991,7,202,"Sunday",98,49,4,28.3333333333333,71.75,73.5,47.410805767,45.874858133
"1664",1991-07-22,1664,1991,7,203,"Monday",126,63,9,31.1111111111111,71.25,73,69.071697758,34.462157886
"1665",1991-07-23,1665,1991,7,204,"Tuesday",121,48,9,23.6111111111111,51.625,47.875,27.198999163,28.8040872726
"1666",1991-07-24,1666,1991,7,205,"Wednesday",130,51,4,21.3888888888889,53.125,49.125,50.048134393,24.6853516997
"1667",1991-07-25,1667,1991,7,206,"Thursday",107,35,15,20,52.25,58.875,15.047230433,21.423972154
"1668",1991-07-26,1668,1991,7,207,"Friday",111,46,8,18.8888888888889,51.625,56.125,17.737454888,23.377815457
"1669",1991-07-27,1669,1991,7,208,"Saturday",103,49,3,19.1666666666667,54.125,58.625,11.707501185,28.3536673588
"1670",1991-07-28,1670,1991,7,209,"Sunday",98,40,7,23.0555555555556,59,58.75,NA,39.781886446
"1671",1991-07-29,1671,1991,7,210,"Monday",102,51,2,21.1111111111111,57,70.5,36.5958740476,34.378165428
"1672",1991-07-30,1672,1991,7,211,"Tuesday",108,61,6,19.1666666666667,54.625,59.625,26.033788875,25.5774289005
"1673",1991-07-31,1673,1991,7,212,"Wednesday",105,42,9,24.1666666666667,62.625,55.5,57.679526898,34.737153008
"1674",1991-08-01,1674,1991,8,213,"Thursday",126,49,9,25.8333333333333,52.125,35.375,NA,33.4817866879
"1675",1991-08-02,1675,1991,8,214,"Friday",108,44,6,28.6111111111111,65.75,56.625,124.190589364,38.447312131
"1676",1991-08-03,1676,1991,8,215,"Saturday",103,47,11,21.6666666666667,61.875,78.375,13.772407019,30.0004081569
"1677",1991-08-04,1677,1991,8,216,"Sunday",105,51,7,20.5555555555556,51,56.625,13.303563165,21.037652659
"1678",1991-08-05,1678,1991,8,217,"Monday",95,44,4,20,50.125,54.875,NA,27.3172229654
"1679",1991-08-06,1679,1991,8,218,"Tuesday",98,39,7,21.9444444444444,57.125,60.125,32.6827184,30.4530327586
"1680",1991-08-07,1680,1991,8,219,"Wednesday",100,37,7,22.5,63.375,72.625,40.723146658,25.4446549017
"1681",1991-08-08,1681,1991,8,220,"Thursday",117,47,9,19.7222222222222,61.875,90,25.601846374,25.5521384707
